video,file_name,relative_video,frame,bbox_id,cow_name,x,y,w,h,x2,y2,score,source
F:\DROPBOX\Isolated_Interaction_Clips\Interaction_Type\Displacement\Interaction-49.mp4,Interaction-49.mp4,Displacement/Interaction-49.mp4,0,1,Bella,1851.00,365.00,1985.00,1090.00,3836.00,1455.00,0.935059,detector
F:\DROPBOX\Isolated_Interaction_Clips\Interaction_Type\Displacement\Interaction-49.mp4,Interaction-49.mp4,Displacement/Interaction-49.mp4,0,2,Daisy,99.00,31.00,1764.00,1064.00,1863.00,1095.00,0.933105,detector
